hsn_code,name,category,category_code
73170029,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",Articles of iron or steel,73
73170030,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",Articles of iron or steel,73
73170091,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",Articles of iron or steel,73
73170099,"NAILS, TACKS, DRAWING PINS, CORRUGATED NAILS, STAPLES (OTHER THAN THOSE OF HEADING 8305) AND SIMILAR ARTICLES, OF IRON OR STEEL, WHETHER OR NOT WITH HEADS OF OTHER MATERIAL, BUT EXCLUDING SUCH ARTICLES WITH HEADS OF COPPER - NAILS, TACKS, DRAWING PINS, C...",Articles of iron or steel,73
7318,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES,OF IRON OR STEEL - Threaded articles",Articles of iron or steel,73
731811,Coach screws,Articles of iron or steel,73
73181110,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : COACH SCREWS : MACHINE SCREWS",Articles of iron or steel,73
73181190,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : COACH SCREWS : OTHER",Articles of iron or steel,73
731812,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other wood screws",Articles of iron or steel,73
73181200,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER WOOD SCREWS",Articles of iron or steel,73
731813,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Screw hooks and screw rings",Articles of iron or steel,73
73181300,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : SCREW HOOKS AND SCREW RINGS",Articles of iron or steel,73
731814,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Self-tapping screws",Articles of iron or steel,73
73181400,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : SELF-TAPPING SCREWS",Articles of iron or steel,73
731815,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other screws and bolts, whether or not with their nuts or washers",Articles of iron or steel,73
73181500,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER SCREWS AND BOLTS, WHETHER OR NOT WITH THEIR NUTS OR WASHERS",Articles of iron or steel,73
731816,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Nuts",Articles of iron or steel,73
73181600,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : NUTS",Articles of iron or steel,73
731819,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other",Articles of iron or steel,73
73181900,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - THREADED ARTICLES : OTHER",Articles of iron or steel,73
731821,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Spring washers and other lock washers",Articles of iron or steel,73
73182100,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : SPRING WASHERS AND OTHER LOCK WASHERS",Articles of iron or steel,73
731822,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Other washers",Articles of iron or steel,73
73182200,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER WASHERS",Articles of iron or steel,73
731823,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Rivets",Articles of iron or steel,73
73182300,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : RIVETS",Articles of iron or steel,73
731824,"ARTICLES OF IRON OR STEEL~Screws, bolts, nuts, coach-screws, screw hooks, rivets, cotters, cotter-pins, washers (including spring washers) and similar articles, of iron or steel~Cotters and cotter-pins",Articles of iron or steel,73
73182400,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : COTTERS AND COTTER-PINS",Articles of iron or steel,73
731829,Other,Articles of iron or steel,73
73182910,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER : CIRCLIPS",Articles of iron or steel,73
73182990,"SCREWS, BOLTS, NUTS, COACH-SCREWS, SCREW HOOKS, RIVETS, COTTERS, COTTER-PINS, WASHERS (INCLUDING SPRING WASHERS) AND SIMILAR ARTICLES, OF IRON OR STEEL - NON-THREADED ARTICLES : OTHER : OTHER",Articles of iron or steel,73
7319,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED",Articles of iron or steel,73
73191010,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY ...",Articles of iron or steel,73
73191020,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY ...",Articles of iron or steel,73
73191090,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SEWING, DARNING OR EMBROIDERY ...",Articles of iron or steel,73
731940,Safety pings and other pings,Articles of iron or steel,73
73194010,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SAFETY PINS AND OTHER PINS ---...",Articles of iron or steel,73
73194090,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - SAFETY PINS AND OTHER PINS ---...",Articles of iron or steel,73
731990,"ARTICLES OF IRON OR STEEL~Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins, of iron or steel, not elsewhere specified or included~Other",Articles of iron or steel,73
73199000,"SEWING NEEDLES, KNITTING NEEDLES, BODKINS, CROCHET HOOKS, EMBROIDERY STILETTOS AND SIMILAR ARTICLES, FOR USE IN THE HAND, OF IRON OR STEEL; SAFETY PINS AND OTHER PINS, OF IRON OR STEEL, NOT ELSEWHERE SPECIFIED OR INCLUDED - OTHER",Articles of iron or steel,73
7320,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL",Articles of iron or steel,73
732010,Leaf-springs and leaves therefor,Articles of iron or steel,73
73201011,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR : LEAF-SPRINGS : FOR MOTOR VEHICLES",Articles of iron or steel,73
73201012,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR : LEAF-SPRINGS : FOR RAILWAYS AND TRAMWAYS",Articles of iron or steel,73
73201019,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR : LEAF-SPRINGS : OTHER",Articles of iron or steel,73
73201020,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - LEAF-SPRINGS AND LEAVES THEREFOR: -- LEAF SPRINGS --- LEAVES FOR SPRINGS",Articles of iron or steel,73
732020,"ARTICLES OF IRON OR STEEL~Springs and leaves for springs, of iron or steel~Helical springs",Articles of iron or steel,73
73202000,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - HELICAL SPRINGS",Articles of iron or steel,73
732090,Other,Articles of iron or steel,73
73209010,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : COIL SPRING FOR RAILWAYS, TRAMWAYS",Articles of iron or steel,73
73209020,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : SPRING PINS",Articles of iron or steel,73
73209090,"SPRINGS AND LEAVES FOR SPRINGS, OF IRON OR STEEL - OTHER : OTHER",Articles of iron or steel,73
7321,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - Cooking appliances and plate ...",Articles of iron or steel,73
732111,For gas fuel or for both gas and other fuels,Articles of iron or steel,73
73211110,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211120,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211190,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
732112,For liquid fuel,Articles of iron or steel,73
73211210,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211220,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211290,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211310,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211320,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211390,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
732119,"Other, including appliances for solid fuel",Articles of iron or steel,73
73211910,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73211990,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
732181,"ARTICLES OF IRON OR STEEL~Stoves, ranges, grates, cookers (including",Articles of iron or steel,73
73218100,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR GAS FUE...",Articles of iron or steel,73
732182,"ARTICLES OF IRON OR STEEL~Stoves, ranges, grates, cookers (including",Articles of iron or steel,73
73218200,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR LIQUID ...",Articles of iron or steel,73
73218310,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR SOLID F...",Articles of iron or steel,73
73218390,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - OTHER APPLIANCES: FOR SOLID F...",Articles of iron or steel,73
732189,"Other, including appliances for solid fuel",Articles of iron or steel,73
73218910,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
73218990,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - COOKING APPLIANCES AND PLATE ...",Articles of iron or steel,73
732190,"ARTICLES OF IRON OR STEEL~Stoves, ranges, grates, cookers (including",Articles of iron or steel,73
73219000,"STOVES, RANGES, GRATES, COOKERS (INCLUDING THOSE WITH SUBSIDIARY BOILERS FOR CENTRAL HEATING), BARBECUES, BRAZIERS, GAS-RINGS, PLATE WARMERS AND SIMILAR NON-ELECTRIC DOMESTIC APPLIANCES, AND PARTS THEREOF, OF IRON OR STEEL - PARTS",Articles of iron or steel,73
7322,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTORD...",Articles of iron or steel,73
732211,"ARTICLES OF IRON OR STEEL~Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heat...",Articles of iron or steel,73
73221100,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-...",Articles of iron or steel,73
732219,"ARTICLES OF IRON OR STEEL~Radiators for central heating, not electrically heated, and parts thereof, of iron or steel; air heaters and hot air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heat...",Articles of iron or steel,73
73221900,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-...",Articles of iron or steel,73
732290,Other,Articles of iron or steel,73
73229010,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-...",Articles of iron or steel,73
73229090,"RADIATORS FOR CENTRAL HEATING, NOT ELECTRICALLY HEATED, AND PARTS THEREOF, OF IRON OR STEEL; AIR HEATERS AND HOT AIR DISTRIBUTORS (INCLUDING DISTRIBUTORS WHICH CAN ALSO DISTRIBUTE FRESH OR CONDITIONED AIR), NOT ELECTRICALLY HEATED, INCORPORATING A MOTOR-...",Articles of iron or steel,73
7323,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL",Articles of iron or steel,73
732310,"ARTICLES OF IRON OR STEEL~Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or",Articles of iron or steel,73
73231000,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES...",Articles of iron or steel,73
732391,"Of cast iron, not enamelled",Articles of iron or steel,73
73239110,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF CAST IRON, NOT ENAMELLED : PANS",Articles of iron or steel,73
73239190,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF CAST IRON, NOT ENAMELLED : OTHER",Articles of iron or steel,73
732392,"ARTICLES OF IRON OR STEEL~Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or",Articles of iron or steel,73
73239200,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF CAST IRON, ENAMELLED",Articles of iron or steel,73
732393,Of stainless steel,Articles of iron or steel,73
73239310,"TABLE, KITCHEN OR OTHER HOUSEHOLD ARTICLES AND PARTS THEREOF, OF IRON OR STEEL; IRON OR STEEL WOOL; POT SCOURERS AND SCOURING OR POLISHING PADS, GLOVES AND THE LIKE, OF IRON OR STEEL - OTHER : OF STAINLESS STEEL : PRESSURE COOKERS",Articles of iron or steel,73
